Time,P_HP,H_industry,H_HV_refuel,P_electrolysis_H2,Q_storage_charge,P_electrolysis_fuel,H_storage_discharge,D_EV,P_wind,Q_CHP,Q_storage,SOC_HV,P_EV_charge,F_ICV_refuel,Q_buildings_th,CO2_captured,SOC_EV,F_E2F,P_CHP,H_fuelcell,P_solar,P_fuelcell,F_industry,Cert_purchase,H_electrolysis,P_electrolysis,D_HV,P_buildings_elec,E_storage,H_storage,P_storage_charge,H_storage_charge,P_industry_elec,P_EV_V2G,Emissions_total,P_CCUS,SOC_ICV,Q_HP,P_storage_discharge,D_ICV,F_fuel,P_grid,Q_storage_discharge,F_CHP,Q_industry_th
101,1.6490950106919436e-5,54.58237757633827,32.99037711607549,146.83178670821368,5.26316317426337,153.16821362455275,2.409778624777704e-6,55.73772057042572,370.8184351966281,367.7630987454861,50.00000978229743,5427.404405380822,99.99999190902848,606.8170088429057,137.5,851.9744082145611,330.5059815515612,45.95046408736582,321.7927114023003,1.0265869095670211e-6,1.1449952352100334e-10,6.15952145740212e-7,108.01952234497702,0.0,88.0990720249282,300.00000033276643,35.12947219877481,107.9999820081078,50.00001448355234,50.0000243344214,3.2227703794362395,0.5263187157061605,479.9999826282291,1.4908578089079912e-6,1081.1414685347536,170.3948819483525,30493.273612347242,4.9472850320758416e-5,2.9098473430745194e-6,59.132807230799465,846.6382314941684,469.00647408117027,1.000864185488275e-5,177.7521643936516,225.0
102,2.1602822698087532e-6,51.612180070591705,6.880530097289621,98.36504596158778,5.263236983013391,201.63495008108785,2.4097786981647096e-6,140.83290057780889,50.00000011834575,407.76321748323505,50.00000328420541,5449.855940837265,9.080807953942832e-6,2.9786104065515552e-5,162.5,302.45257405462894,414.3584280945444,60.490485024326354,356.7928152978306,1.1032210263024049e-6,1.2549816096358244e-10,6.619326157814419e-7,99.46331731467464,0.0,59.01902757695267,299.99999604267566,61.17171870529995,80.00001797167296,52.06164299134852,50.000024334388954,6.428995361464814e-6,0.5263187156290127,340.00001732180715,2.230719745293649e-6,422.9072875198733,60.49051509589603,31064.61093685167,6.480846809426256e-6,5.140135128077241e-6,197.99538071689116,236.05841719334927,373.6977406530481,1.2370846906986128e-5,197.0855551168969,240.0
103,2.9838360453412996e-6,49.67743111001881,13.984333371962695,106.98013646501173,14.6428644605067,47.39637239029915,2.4097788759264117e-6,202.50731359845727,185.55863914472965,457.1428432609499,50.00006506770349,5438.384955322965,1.3002273056823322e-5,118.0004409328075,187.5,432.21264325916854,386.1918541271727,14.218911717089744,399.99998785333116,1.090958755367596e-6,111.26046768705123,6.545752532205576e-7,107.47873131934911,0.0,64.18808187900703,154.37650885531087,73.5585178705876,96.00002577471837,51.02041082839858,50.000024334283474,1.7803862006287577e-5,0.5263187158456457,360.0000251149892,2.0757849787030204e-6,432.21264492273497,86.4425289397168,30945.81373820764,8.951508136023902e-6,3.3181273423066055e-6,423.9341685309551,432.2126347778593,2.174110668561925e-5,1.1352897844177338e-5,220.95237424279244,255.0
104,6.814703912625579,47.60918275511426,9.141116821139159,95.46103345074297,1.0216640248666026e-5,33.576646170572175,2.409778893741683e-6,251.57231477928312,87.308187784887,457.14285673937434,58.91076784799572,5430.301733333751,3.395063972267548e-5,19.777431790269432,212.5,336.72443358179385,345.69040145321287,10.072993851171653,399.99999964695246,1.0738846183587658e-6,216.94187131661025,6.443307710152591e-7,106.06761633192056,0.0,57.27662007044579,129.03767962131514,78.87758550311925,120.0000676127927,50.000016032733896,50.00002433438466,1.0526281224230163,0.5263218300866449,380.00006696458667,1.8881083555923544e-6,336.7244363875745,67.34488700850854,30809.453678021873,20.44411173787674,2.7868302512023425e-6,669.5500997175976,336.7244350283826,3.1251722631087133e-6,2.8686305656015416,220.95238075736424,270.0
105,17.612189894682814,49.14225233025055,0.00024308773870202133,82.78134527253233,5.263091509407966,45.54311535016324,2.407179995436327e-6,278.07856475353054,293.78251160807986,457.1428555545715,50.000089647318546,5415.779574503955,1.0731183899229477,0.00012155357053926725,225.0,312.9653487888477,295.37596865256586,13.662934605048973,399.99999861025003,1.0611626486086797e-6,311.7449036301789,6.366975891652077e-7,105.6757886086825,0.0,49.668807163519396,128.32446062269557,77.12224808842363,197.21976541316752,50.000009494875556,50.000027293013765,1.0526328123116018,0.5263130915474861,597.6521835450006,1.787638335060149e-6,312.96535641082414,62.59307005263163,30427.501049981587,52.836569684048435,2.811936758110264e-6,544.7991871580458,312.9653557419136,1.6456313861079833e-6,9.30238317356643e-6,220.95238018470954,285.0
106,18.369790433418668,53.42804989555905,10.357832144357117,107.18700317270059,5.263169868830028,40.100738407065634,2.4097791744353405e-6,300.8649481816449,371.4392374011784,457.1428519803603,50.000007824541974,5392.643143165166,99.99998247362784,26.95541664213084,212.5,338.22452414816826,240.77971618602172,12.03022152211969,399.9999954828152,1.045085601863762e-6,390.91574471695,6.270513611182572e-7,102.34695899200908,0.0,64.31220190362033,147.28774157976622,70.82675325747388,227.99996333800644,50.00000751674063,50.00002192318006,1.0526370874977227,0.5263212283977443,599.9999639585126,1.6286368176842705e-6,338.2245330608597,67.64490512959647,30100.62165924033,55.109371300256,2.85915135005701e-6,328.3082985608813,338.22453256919437,1.2846429683799404e-6,9.458188126807443e-6,220.95237845717412,300.0
107,14.581913140635658,54.76112167049605,30.509039510414997,142.9941308698909,5.263169726673877,131.62186553692422,2.4097793754695405e-6,291.408594849123,500.00000458779186,457.1428468148167,50.000008461488804,5381.752949332282,99.99998912511218,316.1506025301284,200.0,601.1697516461752,275.60670809004273,39.486559661077266,399.99999096296455,1.0350213643616308e-6,450.4844380242673,6.21012818616979e-7,103.55335301746594,0.0,85.79647852193455,274.61599640681516,66.06852934729642,239.99997666060213,50.000009589895654,50.00002433431646,1.0526364407814626,0.5263187157815046,599.9999772608144,1.5512862000040842e-6,601.1697722240068,120.23395063213017,29930.59209674593,43.745739421906976,2.886294218207241e-6,242.5228758035806,601.1697718470118,1.0332743460934318e-6,9.547759431744008e-6,220.95237596049472,300.0
108,10.794036677689588,46.30315880592787,26.364121347186472,121.98932914625537,5.26316986697357,97.77312565477598,2.4097794889541033e-6,341.5348144194811,377.43729468678544,457.1428392249878,50.00000880540702,5392.441430038508,99.99999133246845,181.36544458793048,187.5,466.4608133452563,312.32497706542335,29.331937696432796,399.9999843218643,1.0287199111942034e-6,487.46396053014996,6.172319467165224e-7,93.47501720185714,0.0,73.19359748775322,219.76245480103137,66.32928956382769,239.99998107521992,50.00001097863569,50.00002433435586,1.0526372288514945,0.5263187156984492,599.9999816753611,1.505782588393567e-6,466.460896809529,93.29216297384026,30101.22897379391,32.38211003306876,2.9038247140483373e-6,242.13589601669122,466.4608963854323,1.198823350983327e-6,9.605610080422908e-6,220.95237229207743,300.0
109,2.460704805540249,52.173663628255525,30.476393558706803,138.6272908663269,5.263169938822313,140.07805870652382,2.4097796430096606e-6,382.47054714206774,500.00000458335506,457.1428344548907,50.00000918732271,5398.906764516546,99.9999919127884,709.1951107722361,175.0,948.9067285060029,339.01800427428043,42.023417611957136,399.99998014802935,1.0265725526453112e-6,500.00000456334266,6.159435315871869e-7,101.1854983262175,0.0,83.17637451979613,278.7053495728507,67.30160630207266,227.9999822158431,50.00001306981431,50.00002433431583,1.0526383601462954,0.5263187160409052,599.9999828359674,1.4907557440451923e-6,989.3095619624877,189.7813460066455,30137.312880771828,7.382114416620746,2.9098964989376965e-6,250.22784655585963,989.309561473027,1.3984590362078884e-6,9.625648848364608e-6,220.95236998653047,285.0
110,2.4607033617048386,52.557136532286485,24.249453238087778,128.88817850835642,5.263169924180194,94.41568015073685,2.4097795174799165e-6,345.2654772756207,362.1487390974479,457.14283922494207,50.000009578209685,5409.192676184631,99.99999133246611,180.46276936960197,175.0,473.977671385949,357.52388550662056,28.324704045221054,399.99998432182423,1.0287199117229264e-6,487.46396053014996,6.172319470337557e-7,100.88731665292063,0.0,77.33290710501386,223.30385865909327,66.45784378394723,227.99998105523383,50.00001618750805,50.00002433460138,1.052639947176005,0.5263187156992015,599.9999816753748,1.5057826854381403e-6,473.9777548483806,94.7955345819788,30696.371283610548,7.382110085114515,2.9038247529425046e-6,238.27667894043205,473.9777542693568,1.6367662982796857e-6,9.605612192647542e-6,220.9523722920553,285.0
111,1.7031252901503062,49.26064528878275,22.245049040148494,120.0533527832048,5.26316982000789,80.89095476722848,2.4097794318609995e-6,294.8001880157553,357.1941802801409,457.14284681474896,50.000009937189176,5413.504776287535,99.99998912510209,152.18063602586037,187.5,439.8929904626197,383.4707801442473,24.267286430168543,399.99999096290526,1.0350213746672011e-6,450.4844380242673,6.210128248003212e-7,91.02728478405088,0.0,72.03201166992288,200.94430755043328,66.61555343554173,215.9999766206376,50.000020756917465,50.00002433455959,1.052642001879528,0.5263187157496987,599.9999772608489,1.551286475601839e-6,439.8930110402016,87.97859839541908,30733.86804561589,5.1093758704509185,2.8862942669975617e-6,238.58425854870302,439.8930103402047,1.9185638362204474e-6,9.547762870657658e-6,220.952375960462,270.0
112,5.491002656906229,47.12033579966884,13.617282210393482,102.10656412629162,5.2631702063226316,49.407712548139415,2.4097792767747658e-6,283.8397061370668,322.7281615542273,457.14285198034275,50.00001022220104,5415.7651592970215,99.99998247358235,43.38198991433742,200.0,347.930134312273,419.5107304862916,14.822313764441823,399.9999954827999,1.0450856452771889e-6,390.91574471695,6.270513871663118e-7,98.41808804390448,0.0,61.263938475774964,151.51427667443102,73.00230206756532,215.9999633181178,50.00002720536017,50.000024334566284,1.0526921743697764,0.5263218304062783,569.9999639086226,1.6286372704485783e-6,347.9301432249123,69.58602716241744,30742.898126512526,16.473007970718687,2.859150959583095e-6,343.1579917953678,347.9301426509657,1.4996306241227835e-6,9.458189375392527e-6,220.95237845716565,270.0
113,13.824334363412621,51.00570791857216,0.000243071563823174,85.88710455861306,5.263168256212704,43.84516861358225,2.4071799994706975e-6,167.81416232021883,216.48171767227,457.14285555457064,50.000010939998624,5407.481750887145,1.039443669922216,0.00012155111559869914,212.5,316.39880789911774,457.74277079918454,13.153550584074676,399.99999861024924,1.0611626383462318e-6,311.7449036301791,6.366975830077398e-7,108.59986398405128,0.0,51.53226273516783,129.7322731721953,81.40125909214073,181.69078395511644,50.00008121727166,50.00002729349682,1.0525775988651582,0.526313091049208,537.6074514626307,1.7876396352905496e-6,316.3988155210822,63.27976187468564,30580.385321349644,41.47300309023787,2.8119373256693118e-6,650.7845785876403,316.3988151358013,9.478551758554681e-7,9.302380495777938e-6,220.9523801847091,285.0
114,21.400092028815873,50.56261976009802,32.06965660568554,138.5976604307987,5.263169653975161,158.40874700282203,2.409779170781901e-6,137.26069771038266,345.5253733604939,457.1428567393513,50.00000989742136,5383.061616231066,3.3950972220215614e-5,502.81155551868625,237.5,775.0396168215099,425.1674078353006,47.522624100846606,399.9999996469324,1.0738845122575757e-6,216.94187131661013,6.443307073545456e-7,98.79830714990807,0.0,83.15859625847922,297.0064074336207,83.44570178823408,128.00006759479731,50.000025351914104,50.00002192318492,1.0526586570558547,0.526321228590311,360.00006701633157,1.8881069867196065e-6,775.0396196272557,155.00792365645182,30189.91469574818,64.20027608644762,2.7868307993337375e-6,779.2936005013833,775.0396193251008,6.947405796604318e-7,9.219531540101913e-6,220.95238075735315,285.0
115,20.642515746918868,45.6846239822921,28.94205604938448,125.25499571435172,5.263168875020837,115.74897580981167,2.409779186856323e-6,117.54750422142853,374.38797828134193,457.1428578209875,50.000010374185585,5390.097562300281,1.3002365069781664e-5,378.9040197914341,250.0,674.7463387764532,397.715298448751,34.7246927429435,400.000000593364,1.0909586078641927e-6,111.26046768705088,6.545751647185166e-7,109.61463185763516,0.0,75.15299742861104,241.00397152416338,81.17439231124906,128.00002569513123,50.00004763557278,50.00002433450421,1.052633456021006,0.5263187157550292,360.0000251153963,2.0757830064991227e-6,674.7463404399804,134.94926804317382,30225.150090966035,61.92754724075661,2.747336874015353e-6,601.2781034673224,674.7463401862698,5.437177429562906e-7,9.089201127915613e-6,220.95238128014395,270.0
116,16.85463631787455,53.60120248784912,14.208588598557007,113.89351417065131,5.263167328398357,50.4873357409062,2.409779139212014e-6,103.90177570709558,360.91663025092225,457.14285851708706,50.000010200456686,5394.687300656291,8.033704556001251e-6,188.54531699297394,237.5,493.1425525056956,374.2058076502866,15.146200722271859,400.00000120245113,1.1086026092040734e-6,1.2624676092187076e-10,6.651615655224442e-7,98.79105521567361,0.0,68.33610850239079,164.3808499115575,76.902409117317,120.00001577755503,50.00004557414772,50.00002433451678,1.0526017273169306,0.5263187171611879,360.00001517765827,2.3050001470631537e-6,493.14255340196,98.62851078486875,30243.287248677076,50.56390895362365,2.708889823592378e-6,419.1958151755874,493.1425531029677,5.97984480422376e-7,8.962325311042874e-6,220.95238161659208,270.0
117,8.522822790784186,52.87097933154962,3.313967931458633,128.9151172831633,5.2681826890271255,11.194588718586642,2.409766676173807e-6,96.74973072184852,315.92117690124667,457.1428585170772,50.00000870836281,5385.825166519653,8.033756807299605e-6,107.39588482807179,225.0,420.3291197768787,353.4254575797756,3.3583766155759927,400.00000120244243,1.108602155601335e-6,1.262153765050096e-10,6.651612933608014e-7,95.33923043402412,0.0,77.34907036989799,140.10970600174994,73.38840537623727,120.00001577765254,50.000013452152885,50.00002433586512,3.222792582080896,21.164124408054256,360.00001517775587,2.3049959066995223e-6,420.32912067312134,84.06582423910544,30180.315076564697,25.56846837235256,2.708884850033924e-6,329.8618639019142,420.3291202631072,8.200282936553509e-7,8.96236216185915e-6,220.95238161658727,255.0
118,4.732054168065298,51.920594126835404,2.1826110653410484e-6,75.34452390204653,5.2586471156821695,8.290703873105556e-6,6.713885334398048,94.43532079896298,213.76389889605605,457.1428602944152,50.00477195803687,5367.1226128382405,1.9826019255026382e-6,9.069616740759067e-6,212.5,308.43669261299084,334.0755165063683,2.487211161931665e-6,400.0000027576132,9.806099090983717e-7,1.450893477096053e-10,5.883659454590222e-7,96.64020337801526,0.0,45.206714341227915,75.3445321927504,71.21871386443503,112.00000369521193,52.061663284628935,69.60593974356152,3.2361443129190376e-6,2.3855695858624216e-6,360.0000030752183,1.8362307622445595e-5,317.5925932669719,61.687338777006644,30089.79384305162,14.196162504195897,1.486067666355592e-5,284.34596533660203,317.5925924360548,1.6618341979530173e-6,8.066651558716066e-6,220.95238247563398,255.0
119,1.0574059812913605e-6,49.241700000754705,1.992709163080104e-6,64.2978539745353,29.64287485126927,7.518925545829422e-6,10.662992937056991,92.68593491769568,169.2843327708228,457.1428555196007,50.00000103091908,5345.757000861521,1.8899293325239454e-6,8.72034788207819e-6,187.5,304.93251329945167,315.1884338274835,2.2556776637488273e-6,399.9999985796505,9.667003666554437e-7,1.463130773715693e-10,5.800202199932665e-7,96.42889679974144,0.0,38.57871238472118,64.29786149346084,68.2623238681291,104.00000352986564,51.020417450455916,61.84263489199801,3.8120392901053863e-6,2.3616139383725216e-6,340.0000029398714,3.33780954855436e-5,317.3812854792044,60.98650291259844,29919.186272919276,3.172217943874085e-6,8.23246404453015e-6,239.05174121417522,317.3812834322186,4.093971555305414e-6,1.584222888816362e-5,220.95238016780692,240.0
120,1.931027286914775e-6,50.545893985070954,6.872499379058343,96.57454686454241,1.4257056225905221e-5,23.697672399937655,2.4097785744489272e-6,90.56564075773856,269.78481188564194,411.0895945837106,73.16071536050256,5325.278305693792,8.033678969180164e-6,67.71668905110039,175.0,360.8166203529713,296.6512115526044,7.109301719981296,359.70339526074673,1.1086026531131908e-6,1.262153729767917e-10,6.65161591867915e-7,101.51592510238716,0.0,57.94472811872544,120.27221926448007,64.3404195102753,96.00001583747873,50.00000405713249,50.00000769497233,1.0526377108927891,0.5263360557720633,340.00001522758276,2.305002106346055e-6,360.8166212492481,72.16332435432383,29775.755236911118,5.793081860744322e-6,2.7088890249866083e-6,195.09393973198615,360.8166164822997,9.533896756431352e-6,3.9104133009555713,198.69330404879344,240.0
121,2.504605308753501e-6,46.88240116335962,39.23675999852979,144.40913092357238,1.9573007761345708e-5,155.5908617701131,2.4097789924364543e-6,86.91931309416661,352.35458665013323,402.4999740253804,61.72843284133407,5312.848679219767,1.569369246708381e-5,92.89390580220702,162.5,396.68532682983033,278.5380884719383,46.677258531033935,352.18747727220784,1.0861611322934816e-6,1.2318268905446238e-10,6.516966793760881e-7,100.00317558720207,0.0,86.64547855414341,299.9999926936855,59.267822017590085,96.00003115783663,50.00000694987586,50.00002433439704,1.052634674556014,0.5263187158718718,340.0000305482344,2.0200157851896745e-6,396.6853287582717,79.33706565502254,29726.415562123027,7.513815926260496e-6,2.758197231345679e-6,153.8128648882433,340.7614769706423,111.84770357525872,3.72824298200259e-5,194.5416541122672,240.0
122,3.8240504576496375e-6,46.544025608080666,17.02868354923343,106.83171087810608,2.8729451545117502e-5,193.16828826574954,2.409778938644004e-6,65.71887633386154,281.6563128237019,374.9999967918051,55.55556890689506,5334.305092613021,0.5085966115382922,5.957763394534381e-5,150.0,289.7527302869564,261.15423851765087,57.95048647972486,328.1249971928294,1.0635426157509643e-6,1.1999887266544232e-10,6.381255694505789e-7,98.64790709149524,0.0,64.09902652686364,299.99999914385563,46.12637039485305,90.26530437855911,50.00000684834105,50.00002433452188,1.0526423468438368,0.5263187157858683,378.4364685318136,1.7876414050319363e-6,331.1636016060568,57.95054635225329,29727.02174899229,1.1472151372948926e-5,2.811935886322396e-6,88.15475327128543,221.94747863877677,218.43224593456011,1.931827987338458e-5,181.24999844937244,225.0
123,3.824054379672053e-6,53.61845423797572,10.720410839003462,108.10863741079821,5.263386790449053,191.89136173305891,2.4097788430231357e-6,52.29331266452829,226.29516414023811,367.7633631058936,50.000018974153086,5337.4958650437975,0.5067699537353972,5.9578082164823466e-5,137.5,287.837340493122,248.49362804557168,57.56740851991767,321.79294271765684,1.0635425206352325e-6,1.1999887276805547e-10,6.381255123811395e-7,99.63432453072498,0.0,64.86518244647893,299.9999991438571,37.20183379277166,82.25653105695494,50.00001398094336,50.000024334563825,1.0526255127929973,0.5263187157360624,351.6311617498019,1.7876411285094689e-6,342.2824915262207,57.56746839348641,29674.128956607154,1.1472163139016159e-5,2.8119360691813256e-6,60.504853542700054,219.81926775673804,244.92644753896545,1.1065175994277979e-5,177.75229216784857,225.0
124,1.6490834543032878e-5,54.68787128929626,30.7323724723273,143.24426849010655,5.262968132233254,156.75573184265937,2.4097787519833975e-6,35.635165364673306,100.39046609521088,340.26290370382765,50.0002228801107,5337.055725744969,99.99999190898149,553.3794984017496,125.0,777.510010769518,238.51639498244674,47.026719552797815,297.7300407408491,1.0265870236753441e-6,1.1449952348712361e-10,6.159522142052066e-7,93.08682980498563,0.0,85.94656109406392,300.0000003327659,26.803459349138947,107.99998200810509,50.000004978545135,50.00002433455814,1.052644913245562,0.5263187156320894,449.9999825782265,1.490859300337091e-6,1122.117066530119,155.50200245934388,29637.826104059615,4.947250362909866e-5,2.9098531906130847e-6,37.56137528618774,763.9000121107874,716.4341088386635,1.0008651666344384e-5,164.46040345685,210.0
125,1.6490939194018157e-5,47.869489234948375,32.72128174834272,135.195147192902,5.263163174262693,164.80485313986415,2.409778762700336e-6,55.53522102656752,219.88336189505094,367.76309874552123,50.00000978229841,5359.747060412555,99.99999190898608,561.6591625376146,137.5,797.1768612902763,326.3893525665341,49.44145594195924,321.792711402331,1.0265870194344162e-6,1.1449952353352514e-10,6.159522116606502e-7,95.78219725563946,0.0,81.1170883157412,300.00000033276615,36.275204492573934,107.99998200811194,50.00001448355415,50.00002433445383,3.222770379224299,0.5263187156418643,479.9999826282331,1.490859170045297e-6,1090.243087243764,159.43537256349558,30168.66877728965,4.9472817582054524e-5,2.9098473658540475e-6,58.18957448085854,785.7520682449634,608.9820379976013,1.000864214493456e-5,177.75216439366855,225.0
126,2.1602820169662303e-6,47.19760616072188,8.421579149933946,93.5758378663575,5.263236982804917,206.42415817631186,2.409778866115358e-6,143.89199312798115,163.7106535775081,407.7632174830267,50.00000328420535,5381.585780813125,9.08076934119069e-6,2.978605442805393e-5,162.5,309.6363861954897,410.2822990182472,61.92724745289355,356.7928152976483,1.103221190013699e-6,1.2549816072225911e-10,6.61932714008219e-7,108.88209323323959,0.0,56.1455027198145,299.99999604266935,65.10300243412652,80.00001797167377,52.06164299114893,50.000024334359836,6.428994506289874e-6,0.5263187157163479,340.000017321808,2.230722493693786e-6,374.7523554942928,61.92727752406818,30695.414195138754,6.480846050898684e-6,5.140135745470455e-6,191.0050044378923,244.04043068319666,261.4238496221922,1.2370847488326605e-5,197.0855551167962,240.0
127,2.9838360342748514e-6,52.57497554594855,15.401903317809497,114.17199376782605,14.642864460403933,57.108532821456386,2.409778992500978e-6,216.06067762126116,211.92799791287445,457.14284326084584,50.00006506750476,5370.476459232821,1.3002256154769293e-5,184.3605029322528,187.5,479.53934842838424,381.50390654080127,17.132559846436916,399.99998785324004,1.0909587511629482e-6,111.26046768705119,6.545752506977682e-7,91.35902261848373,0.0,68.50319626069563,171.28052658928243,79.76121558800943,96.00002577482452,51.02041082820153,50.00002433433743,1.7803954654776745e-5,0.5263187157578144,360.0000251150942,2.075785692238134e-6,479.539350091941,95.90786997355997,30580.81122226207,8.951508102824547e-6,3.31812413478341e-6,404.1781067907294,479.53933994704175,2.174115726694153e-5,1.1352899200370395e-5,220.9523742427421,255.0
128,6.814703912247575,53.830765863498506,22.753154746346922,128.51706850673526,1.0216641470283153e-5,97.85696748146879,2.4097790412401075e-6,282.16028357792817,235.4444787671004,457.14285673936547,58.91076784771781,5361.949997874228,3.395055962830603e-5,300.83537951063505,212.5,590.7241066549947,338.2917810622638,29.357090244440634,399.99999964694473,1.0738846165296388e-6,216.9418713166102,6.44330769917784e-7,98.29343807800957,0.0,77.11024110404115,226.37403598820404,86.25353628079901,120.00006761344197,50.000016032632175,50.000024334354514,1.052628122453053,0.5263218300901517,380.00006696504323,1.8881084448805842e-6,590.7241094607563,118.14482162314874,30522.664861119887,20.444111736742727,2.786830586540433e-6,631.5861801412727,590.724108101564,3.125173156796852e-6,2.868630566859041,220.95238075735998,270.0
129,17.61219007398795,48.601236346122725,0.00024308749617982326,81.87966021731006,5.263092101080846,43.624575273086926,2.4071800646217816e-6,322.9319386131235,344.55260571386674,457.1428555545344,50.00008964574591,5358.827091736335,37.82763715132137,0.00012155869411854944,225.0,306.08721683733273,281.85975450181155,13.087372581926077,399.9999986102175,1.0611624349483067e-6,311.7449036301787,6.366974609689844e-7,98.22209462864383,0.0,49.12779613038604,125.50423549039698,83.44199933079273,214.154117651678,50.00000949480405,50.0000272929871,1.0526351698296095,0.5263180427847644,598.9292556366245,1.7876359504144522e-6,306.0872244590146,61.21744366232874,30444.54853254576,52.83657022196385,2.8119376741815397e-6,493.6260620560838,306.08722379010345,1.6456328285719836e-6,9.302386253360012e-6,220.95238018469158,285.0
130,18.36978951204722,50.7903662766509,0.00013475125677561229,85.5280195786273,5.263168590509878,16.388545490827074,2.4050946935767627e-6,322.4602123440493,319.86591009881874,457.14285381942443,50.000008385212595,5333.794735024594,99.99996473349591,6.737667460349705e-5,212.5,307.2142498307699,253.20962008668,4.916563647248122,399.99999709199636,1.049823895710219e-6,390.9157447216931,6.29894337426131e-7,99.30925321893467,0.0,51.316811747176374,101.91656506945436,75.64440364921495,227.99992786000112,50.0000097563117,50.000026626829,1.0526324252980421,0.5263120745394924,599.9999284816132,1.7027395005297932e-6,315.3451367783753,61.44285026360066,30148.3730168708,55.10936853614166,2.8358608685218665e-6,301.8953840067358,315.3451362944163,1.2645075097368047e-6,9.381329620147079e-6,220.95237934605518,300.0
131,14.581913321188985,52.286552106557075,27.70955866074135,134.20405385472523,5.2631703224718605,127.8000512272003,2.4097793564385973e-6,301.7515612936037,481.8663067886233,457.14284681478847,50.000007832591905,5311.101548681087,99.99998912509938,298.28345001016726,200.0,573.5607069736873,283.7175422227585,38.34001536816009,399.9999909629398,1.0350213858330808e-6,450.4844380242673,6.210128314998495e-7,92.66491657181302,0.0,80.52243231283514,262.00410508192556,70.28225825050659,239.99997666064021,50.0000073801019,50.000020299694604,1.0526387203591292,0.5263229202946776,599.9999772608526,1.5512865211301513e-6,573.5607275512962,114.71214169763259,29967.235853843435,43.745739963566955,2.8862943147471467e-6,227.96618045588968,573.5607271743012,1.0332743973885477e-6,9.547759805104028e-6,220.95237596048105,300.0
132,10.794036677709792,54.59125927707175,21.703884868762522,128.03576913413679,5.263169866978062,92.32975756833882,2.4097795438005336e-6,350.12540370517473,378.2963784301747,457.1428392249253,50.000008805407504,5317.726429866676,99.99999133246233,166.0841285392102,187.5,467.740872554257,318.3672179092304,27.698927270501645,399.99998432180956,1.0287199168433727e-6,487.46396053014996,6.17231950106023e-7,108.40338203050631,0.0,76.82146148048207,220.36552670247562,70.73734545422283,239.99998107524382,50.00001097863649,50.00002433436775,1.0526372288803318,0.5263187157074276,599.9999816753851,1.5057828163593016e-6,467.7409560153588,93.54817481564042,30128.739595580068,32.38211003312937,2.903824830594609e-6,229.13725084060238,467.74095559126204,1.1988234028463158e-6,9.605610464886243e-6,220.95237229204722,300.0
133,2.4607048055339433,45.81883700829773,19.35326334280703,109.49736280653629,5.263169938815271,73.57523967177738,2.4097796784769528e-6,389.74869809887065,331.39877767173925,457.1428344549044,50.000009187327,5318.209111099171,99.99999191277398,315.63729886322943,175.0,584.0643294210846,343.3421272609427,22.072571901533212,399.99998014804135,1.026572588789791e-6,500.00000456334266,6.159435532738748e-7,91.72632875249872,0.0,65.69841768392178,183.07260247831368,72.01691039678711,227.99998221584082,50.00001306984236,50.000024334336075,1.0526383600892237,0.5263187160241081,599.9999828359652,1.4907562115387814e-6,606.2434261901926,116.81286618966186,30157.341373614916,7.382114416601829,2.909896482057404e-6,238.23439150434226,606.243425700732,1.3984590949820224e-6,9.62564879285553e-6,220.95236998653712,285.0
134,2.4607033617199368,48.24372419535591,17.250844742573474,110.03481045428246,5.263169924183145,67.13421743225337,2.409779549314945e-6,349.8199164709955,296.4290740215577,457.1428392248949,50.00000957820693,5315.957301322942,99.9999913324612,71.03792837348139,175.0,376.053499868753,360.3923783019081,20.14026522967601,399.999984321783,1.0287199146685428e-6,487.46396053014996,6.172319488011264e-7,104.20354731420302,0.0,66.02088627256947,177.16902788653584,71.24946755920766,227.99998105524867,50.00001618748134,50.00002433460543,1.0526399472016137,0.5263187156997244,599.9999816753897,1.5057828701384907e-6,376.05358332906474,75.2107002785396,30330.03803757554,7.382110085159811,2.9038248212004175e-6,228.9306159697969,376.0535827500409,1.6367663978069278e-6,9.605612418082582e-6,220.95237229203252,285.0
135,1.7031252901550291,51.27089834221551,15.404862464062592,112.00346357871558,5.263169820005403,59.706532860321914,2.4097794596336445e-6,297.57102282290805,315.16033925510436,457.1428468147307,50.000009937189255,5311.833305797753,99.99998912509965,73.27400486808672,187.5,375.8953408944273,385.428385100455,17.911959858096573,399.9999909628893,1.0350213722640467e-6,450.4844380242673,6.21012823358428e-7,99.5809398014188,0.0,67.20207814722934,171.7099964390375,71.61780736429797,215.99997662066167,50.00002075691554,50.00002433456406,1.052642001811243,0.5263187157093296,599.9999772608732,1.5512865748831907e-6,375.89536147185913,75.1790684817806,30263.717596367143,5.109375870465088,2.886294339553984e-6,230.81116981279402,375.89536077186204,1.9185639791178024e-6,9.547763110248639e-6,220.95237596045314,270.0
